"Num_Acc";"id_usager";"id_vehicule";"num_veh";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"age"
"5726";"203 837 692";"155 670 411";"A01";"2";"4";"2";"2020";"5";"1";"-1";"-1";"0";"0";"3"
"5726";"203 837 693";"155 670 411";"A01";"1";"3";"1";"1988";"5";"1";"9";"-1";"0";"0";"35"
"5693";"203 837 756";"155 670 465";"A01";"1";"4";"1";"1989";"1";"1";"-1";"-1";"0";"0";"34"
"5622";"203 837 902";"155 670 582";"A01";"1";"4";"1";"1977";"0";"2";"6";"-1";"-1";"-1";"46"
"5622";"203 837 905";"155 670 584";"B01";"1";"1";"1";"1998";"4";"1";"8";"-1";"-1";"-1";"25"
"5428";"203 838 378";"155 670 933";"Z01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"5428";"203 838 380";"155 670 935";"B01";"1";"3";"2";"1958";"1";"8";"0";"-1";"-1";"-1";"65"
"5426";"203 838 382";"155 670 937";"A01";"1";"4";"1";"2002";"5";"1";"0";"-1";"-1";"-1";"21"
"5426";"203 838 384";"155 670 937";"A01";"2";"4";"1";"2002";"0";"1";"0";"-1";"-1";"-1";"21"
"5416";"203 838 403";"155 670 955";"A01";"1";"1";"1";"1964";"5";"1";"0";"-1";"-1";"-1";"59"
"5416";"203 838 404";"155 670 955";"A01";"3";"3";"1";"1982";"5";"0";"-1";"-1";"1";"3";"41"
"5415";"203 838 405";"155 670 956";"B01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"5415";"203 838 407";"155 670 958";"A01";"1";"4";"1";"1995";"5";"0";"0";"-1";"-1";"-1";"28"
"5222";"203 838 871";"155 671 297";"B01";"1";"1";"2";"1978";"9";"1";"8";"-1";"-1";"-1";"45"
"5222";"203 838 874";"155 671 300";"A01";"1";"2";"1";"2009";"5";"2";"0";"-1";"-1";"-1";"14"
"5206";"203 838 904";"155 671 323";"A01";"1";"4";"1";"2004";"1";"1";"-1";"-1";"0";"0";"19"
"5127";"203 839 085";"155 671 460";"B01";"1";"1";"2";"2001";"0";"1";"-1";"-1";"0";"0";"22"
"5127";"203 839 088";"155 671 463";"A01";"3";"4";"2";"1965";"5";"0";"-1";"-1";"6";"A";"58"
"5127";"203 839 089";"155 671 463";"A01";"3";"3";"1";"2004";"0";"0";"-1";"-1";"6";"A";"19"
"5127";"203 839 092";"155 671 463";"A01";"3";"4";"1";"2005";"5";"0";"-1";"-1";"6";"A";"18"
"4938";"203 839 531";"155 671 790";"A01";"1";"1";"1";"1986";"4";"1";"8";"-1";"0";"0";"37"
"4938";"203 839 533";"155 671 793";"B01";"1";"3";"2";"1944";"3";"2";"0";"-1";"0";"0";"79"
"4837";"203 839 771";"155 671 969";"A01";"1";"1";"1";"1990";"0";"1";"-1";"-1";"0";"0";"33"
"4837";"203 839 773";"155 671 971";"B01";"2";"3";"2";"1981";"0";"1";"-1";"-1";"0";"0";"42"
"4837";"203 839 775";"155 671 971";"B01";"1";"3";"1";"1977";"0";"1";"-1";"-1";"0";"0";"46"
"4616";"203 840 275";"155 672 383";"A01";"3";"3";"2";"2000";"1";"0";"-1";"-1";"3";"3";"23"
"4616";"203 840 277";"155 672 383";"A01";"1";"1";"1";"1996";"1";"1";"8";"-1";"0";"0";"27"
"4492";"203 840 567";"155 672 608";"A01";"1";"1";"2";"1999";"5";"1";"-1";"-1";"0";"0";"24"
"4492";"203 840 571";"155 672 608";"A01";"3";"3";"2";"1946";"5";"0";"-1";"-1";"2";"3";"77"
"4448";"203 840 682";"155 672 698";"B01";"1";"4";"1";"1983";"5";"1";"8";"-1";"0";"0";"40"
"4448";"203 840 685";"155 672 701";"A01";"1";"1";"1";"1998";"5";"1";"8";"-1";"0";"0";"25"
"4402";"203 840 790";"155 672 782";"A01";"3";"2";"1";"1932";"3";"0";"-1";"-1";"1";"3";"91"
"4402";"203 840 792";"155 672 782";"A01";"1";"1";"1";"1997";"1";"1";"-1";"-1";"0";"0";"26"
"4400";"203 840 798";"155 672 786";"A01";"1";"1";"1";"1970";"4";"1";"-1";"-1";"0";"0";"53"
"4400";"203 840 801";"155 672 789";"B01";"1";"3";"1";"1987";"5";"2";"-1";"-1";"0";"0";"36"
"4379";"203 840 841";"155 672 824";"A01";"2";"4";"1";"1981";"1";"1";"0";"-1";"0";"0";"42"
"4379";"203 840 842";"155 672 824";"A01";"1";"3";"1";"1983";"1";"1";"0";"-1";"0";"0";"40"
"4379";"203 840 843";"155 672 824";"A01";"2";"3";"1";"1971";"1";"1";"0";"-1";"0";"0";"52"
"4379";"203 840 844";"155 672 824";"A01";"2";"4";"1";"1975";"1";"1";"0";"-1";"0";"0";"48"
"4379";"203 840 847";"155 672 824";"A01";"2";"3";"1";"1977";"1";"1";"0";"-1";"0";"0";"46"
"4379";"203 840 852";"155 672 830";"B01";"1";"1";"1";"1982";"5";"1";"0";"-1";"0";"0";"41"
"4292";"203 841 062";"155 672 977";"B01";"1";"4";"1";"1985";"0";"1";"0";"-1";"-1";"-1";"38"
"4292";"203 841 065";"155 672 980";"A01";"1";"1";"1";"1990";"1";"8";"0";"-1";"-1";"-1";"33"
"4136";"203 841 455";"155 673 255";"B01";"2";"3";"2";"2007";"5";"1";"-1";"-1";"0";"0";"16"
"4136";"203 841 457";"155 673 255";"B01";"2";"3";"2";"2020";"5";"1";"3";"-1";"0";"0";"3"
"4136";"203 841 458";"155 673 255";"B01";"1";"3";"2";"1987";"5";"1";"-1";"-1";"0";"0";"36"
"4136";"203 841 459";"155 673 255";"B01";"2";"3";"1";"1974";"5";"1";"-1";"-1";"0";"0";"49"
"4136";"203 841 460";"155 673 255";"B01";"2";"3";"2";"2017";"5";"1";"3";"-1";"0";"0";"6"
"4136";"203 841 462";"155 673 257";"C01";"1";"3";"2";"1965";"5";"1";"-1";"-1";"0";"0";"58"
"4136";"203 841 465";"155 673 259";"A01";"1";"4";"1";"1975";"5";"1";"-1";"-1";"0";"0";"48"
"4136";"203 841 467";"155 673 259";"A01";"2";"3";"1";"1948";"5";"1";"-1";"-1";"0";"0";"75"
"3689";"203 842 512";"155 674 060";"A01";"1";"1";"1";"1956";"0";"1";"0";"-1";"0";"0";"67"
"3689";"203 842 513";"155 674 060";"A01";"3";"3";"2";"1945";"0";"0";"-1";"-1";"3";"3";"78"
"3685";"203 842 516";"155 674 062";"A01";"1";"4";"1";"1996";"0";"8";"0";"-1";"0";"0";"27"
"3685";"203 842 519";"155 674 063";"B01";"1";"3";"1";"2000";"0";"1";"5";"-1";"0";"0";"23"
"3391";"203 843 239";"155 674 590";"A01";"1";"3";"1";"1972";"0";"1";"-1";"-1";"0";"0";"51"
"3241";"203 843 593";"155 674 869";"A01";"1";"3";"1";"2004";"0";"1";"8";"-1";"-1";"-1";"19"
"3241";"203 843 594";"155 674 870";"B01";"2";"4";"2";"2001";"5";"1";"8";"-1";"-1";"-1";"22"
"3241";"203 843 595";"155 674 870";"B01";"1";"4";"1";"1996";"5";"1";"8";"-1";"-1";"-1";"27"
"2948";"203 844 258";"155 675 373";"A01";"1";"4";"1";"1971";"5";"2";"6";"-1";"0";"0";"52"
"2948";"203 844 261";"155 675 373";"A01";"2";"4";"2";"1976";"5";"2";"6";"-1";"0";"0";"47"
"2948";"203 844 263";"155 675 374";"B01";"2";"1";"2";"1974";"5";"1";"-1";"-1";"0";"0";"49"
"2948";"203 844 265";"155 675 374";"B01";"1";"1";"1";"1975";"5";"1";"-1";"-1";"0";"0";"48"
"2939";"203 844 285";"155 675 386";"A01";"1";"1";"1";"1980";"5";"1";"-1";"-1";"0";"0";"43"
"2939";"203 844 288";"155 675 389";"B01";"1";"4";"2";"1974";"5";"1";"-1";"-1";"0";"0";"49"
"2476";"203 845 353";"155 676 194";"A01";"1";"3";"1";"2002";"0";"1";"-1";"-1";"0";"0";"21"
"2476";"203 845 355";"155 676 196";"B01";"1";"3";"1";"1952";"0";"1";"-1";"-1";"0";"0";"71"
"2474";"203 845 360";"155 676 199";"B01";"1";"3";"1";"1971";"1";"1";"-1";"-1";"0";"0";"52"
"2474";"203 845 364";"155 676 202";"A01";"1";"1";"1";"1990";"4";"1";"-1";"-1";"0";"0";"33"
"2456";"203 845 397";"155 676 229";"A01";"1";"4";"2";"1971";"5";"1";"-1";"-1";"0";"0";"52"
"2456";"203 845 400";"155 676 230";"B01";"1";"1";"1";"1965";"4";"1";"-1";"-1";"0";"0";"58"
"2393";"203 845 562";"155 676 356";"A01";"1";"4";"1";"1989";"0";"2";"6";"-1";"-1";"-1";"34"
"2393";"203 845 565";"155 676 359";"B01";"1";"1";"1";"1977";"5";"1";"0";"-1";"-1";"-1";"46"
"2389";"203 845 568";"155 676 361";"B01";"1";"3";"1";"2005";"0";"2";"8";"-1";"-1";"-1";"18"
"2389";"203 845 572";"155 676 364";"A01";"1";"3";"2";"1989";"0";"1";"8";"-1";"-1";"-1";"34"
"2389";"203 845 576";"155 676 364";"A01";"2";"1";"2";"2022";"0";"3";"8";"-1";"-1";"-1";"1"
"2386";"203 845 580";"155 676 367";"B01";"1";"3";"1";"1984";"1";"2";"6";"-1";"-1";"-1";"39"
"2386";"203 845 582";"155 676 369";"A01";"1";"1";"1";"1953";"5";"1";"0";"-1";"-1";"-1";"70"
"2280";"203 845 828";"155 676 550";"A01";"1";"3";"1";"1999";"5";"0";"-1";"-1";"0";"0";"24"
"2280";"203 845 829";"155 676 550";"A01";"2";"1";"1";"1995";"5";"1";"-1";"-1";"0";"0";"28"
"2280";"203 845 830";"155 676 551";"B01";"2";"1";"2";"2018";"5";"3";"-1";"-1";"0";"0";"5"
"2280";"203 845 832";"155 676 551";"B01";"1";"4";"2";"1984";"0";"1";"-1";"-1";"0";"0";"39"
"2184";"203 846 041";"155 676 720";"A01";"1";"1";"1";"1967";"9";"1";"-1";"-1";"0";"0";"56"
"2184";"203 846 043";"155 676 722";"B01";"1";"3";"1";"1949";"5";"2";"-1";"-1";"0";"0";"74"
"1980";"203 846 494";"155 677 062";"B01";"1";"1";"1";"1995";"4";"1";"-1";"-1";"0";"0";"28"
"1980";"203 846 495";"155 677 063";"A01";"2";"3";"1";"2003";"5";"8";"-1";"-1";"0";"0";"20"
"1980";"203 846 496";"155 677 063";"A01";"2";"3";"1";"1997";"5";"8";"-1";"-1";"0";"0";"26"
"1980";"203 846 497";"155 677 063";"A01";"2";"3";"1";"2001";"5";"8";"-1";"-1";"0";"0";"22"
"1980";"203 846 499";"155 677 063";"A01";"2";"4";"2";"2000";"5";"8";"-1";"-1";"0";"0";"23"
"1980";"203 846 500";"155 677 063";"A01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"1980";"203 846 501";"155 677 065";"C01";"1";"1";"1";"1988";"4";"1";"-1";"-1";"0";"0";"35"
"1716";"203 847 140";"155 677 533";"A01";"1";"1";"1";"1986";"0";"1";"-1";"-1";"0";"0";"37"
"1716";"203 847 141";"155 677 534";"B01";"1";"4";"2";"1970";"0";"1";"-1";"-1";"0";"0";"53"
"1716";"203 847 142";"155 677 534";"B01";"2";"1";"1";"2000";"0";"1";"-1";"-1";"0";"0";"23"
"1698";"203 847 181";"155 677 563";"A01";"1";"3";"1";"1969";"0";"1";"-1";"-1";"0";"0";"54"
"1670";"203 847 242";"155 677 612";"B01";"1";"3";"1";"1942";"5";"0";"-1";"-1";"0";"0";"81"
"1670";"203 847 243";"155 677 613";"A01";"1";"1";"1";"1985";"1";"8";"-1";"-1";"0";"0";"38"
"1366";"203 847 960";"155 678 159";"A01";"1";"1";"1";"2003";"0";"1";"0";"-1";"0";"0";"20"
"1366";"203 847 964";"155 678 161";"B01";"1";"3";"1";"1957";"0";"2";"8";"-1";"0";"0";"66"
"1197";"203 848 355";"155 678 448";"A01";"1";"1";"1";"1991";"4";"1";"0";"-1";"-1";"-1";"32"
"1197";"203 848 357";"155 678 450";"B01";"1";"4";"1";"2005";"5";"2";"6";"-1";"-1";"-1";"18"
"1078";"203 848 629";"155 678 659";"A01";"1";"1";"1";"1974";"0";"1";"0";"-1";"0";"0";"49"
"1078";"203 848 632";"155 678 661";"B01";"2";"3";"1";"1945";"0";"1";"0";"-1";"0";"0";"78"
"1078";"203 848 634";"155 678 661";"B01";"1";"4";"1";"1973";"0";"1";"0";"-1";"0";"0";"50"
"915";"203 849 030";"155 678 961";"A01";"2";"2";"1";"2012";"2";"2";"-1";"-1";"0";"0";"11"
"915";"203 849 031";"155 678 961";"A01";"1";"1";"1";"1987";"2";"2";"-1";"-1";"0";"0";"36"
"915";"203 849 035";"155 678 964";"B01";"1";"1";"1";"1969";"4";"1";"-1";"-1";"0";"0";"54"
"915";"203 849 037";"155 678 966";"C01";"1";"1";"1";"1982";"4";"1";"-1";"-1";"0";"0";"41"
"910";"203 849 042";"155 678 969";"A01";"1";"4";"2";"1987";"0";"1";"-1";"-1";"0";"0";"36"
"910";"203 849 043";"155 678 970";"B01";"1";"4";"1";"1976";"0";"1";"-1";"-1";"0";"0";"47"
"889";"203 849 108";"155 679 002";"A01";"1";"1";"1";"1979";"0";"8";"0";"-1";"0";"0";"44"
"889";"203 849 110";"155 679 004";"B01";"2";"4";"2";"2016";"9";"3";"0";"-1";"0";"0";"7"
"889";"203 849 111";"155 679 004";"B01";"1";"4";"2";"1975";"0";"1";"0";"-1";"0";"0";"48"
"786";"203 849 323";"155 679 167";"A01";"1";"4";"2";"1966";"0";"1";"-1";"-1";"0";"0";"57"
"786";"203 849 325";"155 679 169";"B01";"2";"1";"1";"1987";"0";"1";"-1";"-1";"0";"0";"36"
"786";"203 849 326";"155 679 169";"B01";"1";"1";"-1";;"-1";"8";"-1";"-1";"0";"0";"2023"
"779";"203 849 336";"155 679 178";"A01";"1";"2";"1";"1999";"0";"0";"-1";"-1";"0";"0";"24"
"679";"203 849 585";"155 679 350";"B01";"1";"1";"1";"1996";"9";"8";"-1";"-1";"0";"0";"27"
"679";"203 849 586";"155 679 351";"A01";"1";"3";"1";"2006";"0";"2";"-1";"-1";"0";"0";"17"
"597";"203 849 758";"155 679 492";"A01";"1";"4";"1";"2001";"5";"2";"8";"-1";"-1";"-1";"22"
"597";"203 849 759";"155 679 493";"X01";"1";"1";"1";"1997";"0";"1";"0";"-1";"-1";"-1";"26"
"595";"203 849 762";"155 679 495";"A01";"1";"1";"1";"1968";"0";"2";"8";"-1";"-1";"-1";"55"
"595";"203 849 763";"155 679 496";"B01";"1";"3";"1";"2006";"0";"8";"0";"-1";"-1";"-1";"17"
"58";"203 851 047";"155 680 459";"A01";"3";"3";"2";"1928";"9";"0";"-1";"-1";"8";"3";"95"
"58";"203 851 048";"155 680 459";"A01";"1";"1";"1";"1999";"4";"1";"-1";"-1";"0";"0";"24"
"57";"203 851 049";"155 680 460";"A01";"1";"1";"2";"1999";"1";"1";"-1";"-1";"0";"0";"24"
"57";"203 851 050";"155 680 460";"A01";"3";"4";"2";"2015";"5";"0";"-1";"-1";"1";"5";"8"
"56";"203 851 051";"155 680 461";"A01";"1";"1";"1";"1969";"1";"1";"-1";"-1";"0";"0";"54"
"56";"203 851 052";"155 680 462";"B01";"1";"3";"1";"2002";"5";"2";"-1";"-1";"0";"0";"21"
"49";"203 851 062";"155 680 471";"C01";"1";"2";"1";"2004";"5";"0";"-1";"-1";"0";"0";"19"
"49";"203 851 063";"155 680 472";"B01";"1";"3";"1";"2004";"5";"0";"-1";"-1";"0";"0";"19"
"49";"203 851 064";"155 680 473";"A01";"1";"1";"2";"1981";"5";"8";"-1";"-1";"0";"0";"42"
"47";"203 851 067";"155 680 476";"A01";"1";"4";"1";"1978";"5";"2";"6";"-1";"0";"0";"45"
"47";"203 851 068";"155 680 477";"B01";"1";"1";"1";"1988";"1";"1";"-1";"-1";"0";"0";"35"
